user_id,step_order,step_name,event_time
741,1,VIEWED_SIGNUP,2024-06-07 15:55:42
741,2,STARTED_REGISTRATION,2024-06-07 16:43:42
741,3,KYC_COMPLETED,2024-06-07 18:49:42
742,1,VIEWED_SIGNUP,2024-05-05 03:08:20
742,2,STARTED_REGISTRATION,2024-05-05 04:02:20
742,3,KYC_COMPLETED,2024-05-05 06:19:20
743,1,VIEWED_SIGNUP,2024-11-09 22:10:00
743,2,STARTED_REGISTRATION,2024-11-09 22:52:00
743,3,KYC_COMPLETED,2024-11-09 23:22:00
744,1,VIEWED_SIGNUP,2024-03-02 00:27:40
745,1,VIEWED_SIGNUP,2024-03-24 18:04:25
745,2,STARTED_REGISTRATION,2024-03-24 18:51:25
745,3,KYC_COMPLETED,2024-03-24 20:38:25
746,1,VIEWED_SIGNUP,2024-05-12 06:04:44
746,2,STARTED_REGISTRATION,2024-05-12 06:08:44
746,3,KYC_COMPLETED,2024-05-12 08:12:44
747,1,VIEWED_SIGNUP,2024-03-01 01:04:07
747,2,STARTED_REGISTRATION,2024-03-01 01:17:07
747,3,KYC_COMPLETED,2024-03-01 02:59:07
748,1,VIEWED_SIGNUP,2024-09-25 02:19:31
748,2,STARTED_REGISTRATION,2024-09-25 03:09:31
749,1,VIEWED_SIGNUP,2024-11-17 02:48:21
749,2,STARTED_REGISTRATION,2024-11-17 03:09:21
749,3,KYC_COMPLETED,2024-11-17 04:14:21
750,1,VIEWED_SIGNUP,2024-07-03 02:01:06
750,2,STARTED_REGISTRATION,2024-07-03 02:58:06
750,3,KYC_COMPLETED,2024-07-03 03:37:06
751,1,VIEWED_SIGNUP,2024-07-07 05:43:38
751,2,STARTED_REGISTRATION,2024-07-07 06:07:38
751,3,KYC_COMPLETED,2024-07-07 07:45:38
752,1,VIEWED_SIGNUP,2024-12-11 04:11:57
752,2,STARTED_REGISTRATION,2024-12-11 04:48:57
752,3,KYC_COMPLETED,2024-12-11 05:45:57
753,1,VIEWED_SIGNUP,2024-01-02 01:36:12
753,2,STARTED_REGISTRATION,2024-01-02 02:20:12
753,3,KYC_COMPLETED,2024-01-02 03:22:12
754,1,VIEWED_SIGNUP,2024-08-29 13:15:07
754,2,STARTED_REGISTRATION,2024-08-29 13:36:07
754,3,KYC_COMPLETED,2024-08-29 15:01:07
755,1,VIEWED_SIGNUP,2024-01-19 20:07:45
755,2,STARTED_REGISTRATION,2024-01-19 20:39:45
755,3,KYC_COMPLETED,2024-01-19 22:36:45
756,1,VIEWED_SIGNUP,2024-04-24 11:42:59
756,2,STARTED_REGISTRATION,2024-04-24 11:43:59
756,3,KYC_COMPLETED,2024-04-24 12:59:59
757,1,VIEWED_SIGNUP,2024-05-18 02:50:08
757,2,STARTED_REGISTRATION,2024-05-18 03:21:08
757,3,KYC_COMPLETED,2024-05-18 04:39:08
758,1,VIEWED_SIGNUP,2024-09-14 01:55:03
758,2,STARTED_REGISTRATION,2024-09-14 02:40:03
758,3,KYC_COMPLETED,2024-09-14 03:04:03
759,1,VIEWED_SIGNUP,2024-01-24 14:35:50
759,2,STARTED_REGISTRATION,2024-01-24 15:00:50
760,1,VIEWED_SIGNUP,2024-06-08 11:54:59
760,2,STARTED_REGISTRATION,2024-06-08 12:20:59
760,3,KYC_COMPLETED,2024-06-08 13:42:59
761,1,VIEWED_SIGNUP,2024-01-05 13:25:54
761,2,STARTED_REGISTRATION,2024-01-05 14:18:54
762,1,VIEWED_SIGNUP,2024-06-04 22:40:20
762,2,STARTED_REGISTRATION,2024-06-04 23:20:20
762,3,KYC_COMPLETED,2024-06-05 01:01:20
763,1,VIEWED_SIGNUP,2024-10-29 17:57:45
763,2,STARTED_REGISTRATION,2024-10-29 18:26:45
764,1,VIEWED_SIGNUP,2024-05-05 05:28:55
764,2,STARTED_REGISTRATION,2024-05-05 06:16:55
764,3,KYC_COMPLETED,2024-05-05 07:48:55
765,1,VIEWED_SIGNUP,2024-04-29 19:43:01
765,2,STARTED_REGISTRATION,2024-04-29 19:55:01
765,3,KYC_COMPLETED,2024-04-29 22:15:01
766,1,VIEWED_SIGNUP,2024-06-20 00:03:11
766,2,STARTED_REGISTRATION,2024-06-20 00:13:11
767,1,VIEWED_SIGNUP,2024-02-23 07:28:15
767,2,STARTED_REGISTRATION,2024-02-23 07:52:15
767,3,KYC_COMPLETED,2024-02-23 09:21:15
768,1,VIEWED_SIGNUP,2024-09-08 02:10:50
768,2,STARTED_REGISTRATION,2024-09-08 02:57:50
768,3,KYC_COMPLETED,2024-09-08 04:48:50
769,1,VIEWED_SIGNUP,2024-02-17 01:35:54
769,2,STARTED_REGISTRATION,2024-02-17 01:39:54
769,3,KYC_COMPLETED,2024-02-17 04:13:54
770,1,VIEWED_SIGNUP,2024-12-24 13:33:43
770,2,STARTED_REGISTRATION,2024-12-24 14:01:43
770,3,KYC_COMPLETED,2024-12-24 15:17:43
771,1,VIEWED_SIGNUP,2024-10-24 03:28:47
772,1,VIEWED_SIGNUP,2024-02-08 21:33:00
772,2,STARTED_REGISTRATION,2024-02-08 22:21:00
773,1,VIEWED_SIGNUP,2024-12-05 04:45:32
773,2,STARTED_REGISTRATION,2024-12-05 05:13:32
773,3,KYC_COMPLETED,2024-12-05 07:29:32
774,1,VIEWED_SIGNUP,2024-06-10 14:18:25
774,2,STARTED_REGISTRATION,2024-06-10 14:37:25
774,3,KYC_COMPLETED,2024-06-10 15:37:25
775,1,VIEWED_SIGNUP,2024-06-11 16:29:03
775,2,STARTED_REGISTRATION,2024-06-11 16:40:03
775,3,KYC_COMPLETED,2024-06-11 17:58:03
776,1,VIEWED_SIGNUP,2024-04-13 04:57:20
776,2,STARTED_REGISTRATION,2024-04-13 05:40:20
776,3,KYC_COMPLETED,2024-04-13 06:12:20
777,1,VIEWED_SIGNUP,2024-02-24 05:59:04
777,2,STARTED_REGISTRATION,2024-02-24 06:10:04
777,3,KYC_COMPLETED,2024-02-24 08:14:04
778,1,VIEWED_SIGNUP,2024-07-27 04:23:45
778,2,STARTED_REGISTRATION,2024-07-27 05:15:45
778,3,KYC_COMPLETED,2024-07-27 07:17:45
779,1,VIEWED_SIGNUP,2024-08-19 11:13:30
779,2,STARTED_REGISTRATION,2024-08-19 11:32:30
780,1,VIEWED_SIGNUP,2024-02-16 05:44:18
780,2,STARTED_REGISTRATION,2024-02-16 06:31:18
780,3,KYC_COMPLETED,2024-02-16 07:47:18
781,1,VIEWED_SIGNUP,2024-01-21 07:49:43
781,2,STARTED_REGISTRATION,2024-01-21 08:35:43
781,3,KYC_COMPLETED,2024-01-21 10:37:43
782,1,VIEWED_SIGNUP,2024-12-30 09:02:14
782,2,STARTED_REGISTRATION,2024-12-30 09:19:14
782,3,KYC_COMPLETED,2024-12-30 10:00:14
783,1,VIEWED_SIGNUP,2024-01-26 10:52:49
783,2,STARTED_REGISTRATION,2024-01-26 11:15:49
783,3,KYC_COMPLETED,2024-01-26 13:47:49
784,1,VIEWED_SIGNUP,2024-07-26 16:27:50
784,2,STARTED_REGISTRATION,2024-07-26 16:38:50
784,3,KYC_COMPLETED,2024-07-26 17:49:50
785,1,VIEWED_SIGNUP,2024-05-07 03:26:55
785,2,STARTED_REGISTRATION,2024-05-07 04:16:55
785,3,KYC_COMPLETED,2024-05-07 06:11:55
786,1,VIEWED_SIGNUP,2024-03-03 00:26:07
786,2,STARTED_REGISTRATION,2024-03-03 00:33:07
787,1,VIEWED_SIGNUP,2024-04-11 14:35:05
787,2,STARTED_REGISTRATION,2024-04-11 14:56:05
787,3,KYC_COMPLETED,2024-04-11 16:56:05
788,1,VIEWED_SIGNUP,2024-10-25 21:20:23
788,2,STARTED_REGISTRATION,2024-10-25 22:01:23
788,3,KYC_COMPLETED,2024-10-25 22:47:23
789,1,VIEWED_SIGNUP,2024-02-03 07:11:59
789,2,STARTED_REGISTRATION,2024-02-03 07:26:59
789,3,KYC_COMPLETED,2024-02-03 08:36:59
790,1,VIEWED_SIGNUP,2024-02-17 12:04:16
790,2,STARTED_REGISTRATION,2024-02-17 12:51:16
790,3,KYC_COMPLETED,2024-02-17 13:26:16
791,1,VIEWED_SIGNUP,2024-01-26 06:06:58
791,2,STARTED_REGISTRATION,2024-01-26 06:40:58
792,1,VIEWED_SIGNUP,2024-09-11 01:04:24
792,2,STARTED_REGISTRATION,2024-09-11 01:05:24
792,3,KYC_COMPLETED,2024-09-11 02:49:24
793,1,VIEWED_SIGNUP,2024-03-29 12:53:12
793,2,STARTED_REGISTRATION,2024-03-29 12:56:12
793,3,KYC_COMPLETED,2024-03-29 14:15:12
794,1,VIEWED_SIGNUP,2024-05-23 16:14:19
794,2,STARTED_REGISTRATION,2024-05-23 16:55:19
794,3,KYC_COMPLETED,2024-05-23 18:51:19
795,1,VIEWED_SIGNUP,2024-11-13 22:27:48
795,2,STARTED_REGISTRATION,2024-11-13 23:21:48
795,3,KYC_COMPLETED,2024-11-14 00:47:48
796,1,VIEWED_SIGNUP,2024-09-12 15:00:00
796,2,STARTED_REGISTRATION,2024-09-12 15:26:00
796,3,KYC_COMPLETED,2024-09-12 17:12:00
797,1,VIEWED_SIGNUP,2024-02-14 10:11:10
797,2,STARTED_REGISTRATION,2024-02-14 11:08:10
798,1,VIEWED_SIGNUP,2024-04-12 23:23:53
798,2,STARTED_REGISTRATION,2024-04-12 23:50:53
799,1,VIEWED_SIGNUP,2024-01-10 13:55:34
799,2,STARTED_REGISTRATION,2024-01-10 14:38:34
799,3,KYC_COMPLETED,2024-01-10 15:36:34
800,1,VIEWED_SIGNUP,2024-10-05 17:38:47
800,2,STARTED_REGISTRATION,2024-10-05 18:01:47
800,3,KYC_COMPLETED,2024-10-05 19:46:47
801,1,VIEWED_SIGNUP,2024-06-13 14:08:25
801,2,STARTED_REGISTRATION,2024-06-13 15:00:25
802,1,VIEWED_SIGNUP,2024-06-12 21:44:25
802,2,STARTED_REGISTRATION,2024-06-12 22:28:25
802,3,KYC_COMPLETED,2024-06-12 23:29:25
803,1,VIEWED_SIGNUP,2024-01-30 17:10:24
803,2,STARTED_REGISTRATION,2024-01-30 18:01:24
803,3,KYC_COMPLETED,2024-01-30 20:08:24
804,1,VIEWED_SIGNUP,2024-04-29 05:48:42
804,2,STARTED_REGISTRATION,2024-04-29 06:15:42
804,3,KYC_COMPLETED,2024-04-29 07:45:42
805,1,VIEWED_SIGNUP,2024-05-16 19:25:51
805,2,STARTED_REGISTRATION,2024-05-16 19:43:51
805,3,KYC_COMPLETED,2024-05-16 20:39:51
806,1,VIEWED_SIGNUP,2024-10-21 14:08:31
806,2,STARTED_REGISTRATION,2024-10-21 14:37:31
806,3,KYC_COMPLETED,2024-10-21 16:53:31
807,1,VIEWED_SIGNUP,2024-05-01 21:34:22
807,2,STARTED_REGISTRATION,2024-05-01 22:15:22
807,3,KYC_COMPLETED,2024-05-02 00:19:22
808,1,VIEWED_SIGNUP,2024-10-29 01:01:37
808,2,STARTED_REGISTRATION,2024-10-29 01:03:37
809,1,VIEWED_SIGNUP,2024-10-17 20:31:13
809,2,STARTED_REGISTRATION,2024-10-17 20:56:13
809,3,KYC_COMPLETED,2024-10-17 22:54:13
810,1,VIEWED_SIGNUP,2024-09-09 19:44:17
810,2,STARTED_REGISTRATION,2024-09-09 20:20:17
810,3,KYC_COMPLETED,2024-09-09 21:06:17
811,1,VIEWED_SIGNUP,2024-01-20 03:17:10
811,2,STARTED_REGISTRATION,2024-01-20 03:28:10
811,3,KYC_COMPLETED,2024-01-20 05:20:10
812,1,VIEWED_SIGNUP,2024-04-22 00:43:32
812,2,STARTED_REGISTRATION,2024-04-22 00:54:32
813,1,VIEWED_SIGNUP,2024-06-18 22:21:35
813,2,STARTED_REGISTRATION,2024-06-18 22:35:35
813,3,KYC_COMPLETED,2024-06-18 23:13:35
814,1,VIEWED_SIGNUP,2024-03-31 11:46:53
814,2,STARTED_REGISTRATION,2024-03-31 12:20:53
814,3,KYC_COMPLETED,2024-03-31 14:07:53
815,1,VIEWED_SIGNUP,2024-10-27 05:09:26
815,2,STARTED_REGISTRATION,2024-10-27 05:29:26
815,3,KYC_COMPLETED,2024-10-27 07:45:26
816,1,VIEWED_SIGNUP,2024-02-07 13:36:07
816,2,STARTED_REGISTRATION,2024-02-07 14:24:07
816,3,KYC_COMPLETED,2024-02-07 16:35:07
817,1,VIEWED_SIGNUP,2024-10-27 03:40:42
817,2,STARTED_REGISTRATION,2024-10-27 04:28:42
818,1,VIEWED_SIGNUP,2024-03-10 05:44:04
818,2,STARTED_REGISTRATION,2024-03-10 05:49:04
818,3,KYC_COMPLETED,2024-03-10 08:13:04
819,1,VIEWED_SIGNUP,2024-11-28 11:33:06
819,2,STARTED_REGISTRATION,2024-11-28 11:34:06
819,3,KYC_COMPLETED,2024-11-28 13:28:06
820,1,VIEWED_SIGNUP,2024-12-21 22:20:40
820,2,STARTED_REGISTRATION,2024-12-21 22:58:40
820,3,KYC_COMPLETED,2024-12-22 00:22:40
821,1,VIEWED_SIGNUP,2024-03-30 13:46:35
821,2,STARTED_REGISTRATION,2024-03-30 14:07:35
821,3,KYC_COMPLETED,2024-03-30 15:50:35
822,1,VIEWED_SIGNUP,2024-03-06 06:28:12
822,2,STARTED_REGISTRATION,2024-03-06 06:35:12
822,3,KYC_COMPLETED,2024-03-06 08:41:12
823,1,VIEWED_SIGNUP,2024-07-19 20:39:41
823,2,STARTED_REGISTRATION,2024-07-19 20:45:41
823,3,KYC_COMPLETED,2024-07-19 22:19:41
824,1,VIEWED_SIGNUP,2024-06-11 22:15:34
824,2,STARTED_REGISTRATION,2024-06-11 23:00:34
824,3,KYC_COMPLETED,2024-06-12 00:02:34
825,1,VIEWED_SIGNUP,2024-02-23 18:03:55
825,2,STARTED_REGISTRATION,2024-02-23 18:29:55
826,1,VIEWED_SIGNUP,2024-05-01 12:37:37
826,2,STARTED_REGISTRATION,2024-05-01 13:23:37
826,3,KYC_COMPLETED,2024-05-01 14:34:37
827,1,VIEWED_SIGNUP,2024-12-28 23:16:08
827,2,STARTED_REGISTRATION,2024-12-28 23:31:08
827,3,KYC_COMPLETED,2024-12-29 01:15:08
828,1,VIEWED_SIGNUP,2024-01-06 09:39:21
828,2,STARTED_REGISTRATION,2024-01-06 09:49:21
828,3,KYC_COMPLETED,2024-01-06 10:12:21
829,1,VIEWED_SIGNUP,2024-06-28 09:20:40
829,2,STARTED_REGISTRATION,2024-06-28 09:52:40
829,3,KYC_COMPLETED,2024-06-28 10:18:40
830,1,VIEWED_SIGNUP,2024-01-25 14:03:05
830,2,STARTED_REGISTRATION,2024-01-25 14:37:05
830,3,KYC_COMPLETED,2024-01-25 16:44:05
831,1,VIEWED_SIGNUP,2024-03-26 15:04:26
831,2,STARTED_REGISTRATION,2024-03-26 15:21:26
831,3,KYC_COMPLETED,2024-03-26 17:23:26
832,1,VIEWED_SIGNUP,2024-10-06 13:39:57
832,2,STARTED_REGISTRATION,2024-10-06 14:24:57
832,3,KYC_COMPLETED,2024-10-06 16:18:57
833,1,VIEWED_SIGNUP,2024-11-29 08:12:47
833,2,STARTED_REGISTRATION,2024-11-29 09:01:47
833,3,KYC_COMPLETED,2024-11-29 10:44:47
834,1,VIEWED_SIGNUP,2024-01-18 10:44:14
835,1,VIEWED_SIGNUP,2024-02-23 02:42:05
835,2,STARTED_REGISTRATION,2024-02-23 03:12:05
835,3,KYC_COMPLETED,2024-02-23 04:59:05
836,1,VIEWED_SIGNUP,2024-03-23 02:43:50
837,1,VIEWED_SIGNUP,2024-10-31 22:20:31
837,2,STARTED_REGISTRATION,2024-10-31 22:27:31
837,3,KYC_COMPLETED,2024-10-31 23:07:31
838,1,VIEWED_SIGNUP,2024-08-08 23:47:53
838,2,STARTED_REGISTRATION,2024-08-09 00:21:53
838,3,KYC_COMPLETED,2024-08-09 01:01:53
839,1,VIEWED_SIGNUP,2024-03-21 01:56:59
840,1,VIEWED_SIGNUP,2024-04-07 14:54:05
840,2,STARTED_REGISTRATION,2024-04-07 15:22:05
840,3,KYC_COMPLETED,2024-04-07 17:40:05
841,1,VIEWED_SIGNUP,2024-05-15 10:14:59
841,2,STARTED_REGISTRATION,2024-05-15 11:10:59
841,3,KYC_COMPLETED,2024-05-15 12:08:59
842,1,VIEWED_SIGNUP,2024-01-26 14:18:18
842,2,STARTED_REGISTRATION,2024-01-26 14:37:18
842,3,KYC_COMPLETED,2024-01-26 17:19:18
843,1,VIEWED_SIGNUP,2024-03-19 01:59:04
843,2,STARTED_REGISTRATION,2024-03-19 02:56:04
843,3,KYC_COMPLETED,2024-03-19 04:36:04
844,1,VIEWED_SIGNUP,2024-02-14 10:43:27
844,2,STARTED_REGISTRATION,2024-02-14 10:57:27
844,3,KYC_COMPLETED,2024-02-14 12:58:27
845,1,VIEWED_SIGNUP,2024-09-02 07:16:11
845,2,STARTED_REGISTRATION,2024-09-02 07:46:11
845,3,KYC_COMPLETED,2024-09-02 09:22:11
846,1,VIEWED_SIGNUP,2024-03-28 23:14:08
846,2,STARTED_REGISTRATION,2024-03-28 23:23:08
846,3,KYC_COMPLETED,2024-03-29 01:54:08
847,1,VIEWED_SIGNUP,2024-02-29 11:13:36
847,2,STARTED_REGISTRATION,2024-02-29 11:25:36
847,3,KYC_COMPLETED,2024-02-29 11:40:36
848,1,VIEWED_SIGNUP,2024-12-04 09:38:54
848,2,STARTED_REGISTRATION,2024-12-04 10:23:54
848,3,KYC_COMPLETED,2024-12-04 11:49:54
849,1,VIEWED_SIGNUP,2024-07-17 06:43:52
849,2,STARTED_REGISTRATION,2024-07-17 07:22:52
849,3,KYC_COMPLETED,2024-07-17 08:53:52
850,1,VIEWED_SIGNUP,2024-04-05 16:13:48
850,2,STARTED_REGISTRATION,2024-04-05 16:54:48
850,3,KYC_COMPLETED,2024-04-05 17:42:48
851,1,VIEWED_SIGNUP,2024-08-26 09:35:24
851,2,STARTED_REGISTRATION,2024-08-26 10:03:24
851,3,KYC_COMPLETED,2024-08-26 11:12:24
852,1,VIEWED_SIGNUP,2024-02-01 05:30:08
852,2,STARTED_REGISTRATION,2024-02-01 05:47:08
852,3,KYC_COMPLETED,2024-02-01 07:58:08
853,1,VIEWED_SIGNUP,2024-02-13 12:31:01
853,2,STARTED_REGISTRATION,2024-02-13 12:38:01
853,3,KYC_COMPLETED,2024-02-13 13:31:01
854,1,VIEWED_SIGNUP,2024-04-26 20:09:21
854,2,STARTED_REGISTRATION,2024-04-26 21:01:21
854,3,KYC_COMPLETED,2024-04-26 23:19:21
855,1,VIEWED_SIGNUP,2024-08-02 19:29:50
855,2,STARTED_REGISTRATION,2024-08-02 20:24:50
855,3,KYC_COMPLETED,2024-08-02 21:57:50
856,1,VIEWED_SIGNUP,2024-04-30 17:20:24
856,2,STARTED_REGISTRATION,2024-04-30 18:19:24
856,3,KYC_COMPLETED,2024-04-30 18:47:24
857,1,VIEWED_SIGNUP,2024-12-31 01:15:51
858,1,VIEWED_SIGNUP,2024-10-19 22:35:00
858,2,STARTED_REGISTRATION,2024-10-19 23:27:00
858,3,KYC_COMPLETED,2024-10-20 00:02:00
859,1,VIEWED_SIGNUP,2024-03-29 06:05:10
859,2,STARTED_REGISTRATION,2024-03-29 06:10:10
860,1,VIEWED_SIGNUP,2024-01-22 15:24:52
860,2,STARTED_REGISTRATION,2024-01-22 15:57:52
860,3,KYC_COMPLETED,2024-01-22 17:40:52
861,1,VIEWED_SIGNUP,2024-04-13 22:50:11
861,2,STARTED_REGISTRATION,2024-04-13 23:39:11
861,3,KYC_COMPLETED,2024-04-14 01:22:11
862,1,VIEWED_SIGNUP,2024-06-12 02:26:23
862,2,STARTED_REGISTRATION,2024-06-12 02:57:23
862,3,KYC_COMPLETED,2024-06-12 05:24:23
863,1,VIEWED_SIGNUP,2024-07-22 20:05:58
863,2,STARTED_REGISTRATION,2024-07-22 20:44:58
863,3,KYC_COMPLETED,2024-07-22 21:52:58
864,1,VIEWED_SIGNUP,2024-08-22 00:27:00
864,2,STARTED_REGISTRATION,2024-08-22 01:21:00
864,3,KYC_COMPLETED,2024-08-22 02:55:00
865,1,VIEWED_SIGNUP,2024-09-24 15:16:37
865,2,STARTED_REGISTRATION,2024-09-24 15:24:37
865,3,KYC_COMPLETED,2024-09-24 17:07:37
866,1,VIEWED_SIGNUP,2024-03-16 20:37:44
866,2,STARTED_REGISTRATION,2024-03-16 21:01:44
867,1,VIEWED_SIGNUP,2024-02-24 20:29:12
867,2,STARTED_REGISTRATION,2024-02-24 20:52:12
867,3,KYC_COMPLETED,2024-02-24 22:05:12
868,1,VIEWED_SIGNUP,2024-06-25 14:57:36
869,1,VIEWED_SIGNUP,2024-10-19 22:10:17
869,2,STARTED_REGISTRATION,2024-10-19 22:35:17
869,3,KYC_COMPLETED,2024-10-20 00:17:17
870,1,VIEWED_SIGNUP,2024-05-21 14:40:18
870,2,STARTED_REGISTRATION,2024-05-21 14:53:18
870,3,KYC_COMPLETED,2024-05-21 16:00:18
871,1,VIEWED_SIGNUP,2024-12-14 14:37:34
871,2,STARTED_REGISTRATION,2024-12-14 14:54:34
871,3,KYC_COMPLETED,2024-12-14 15:40:34
872,1,VIEWED_SIGNUP,2024-12-19 08:38:59
872,2,STARTED_REGISTRATION,2024-12-19 09:20:59
872,3,KYC_COMPLETED,2024-12-19 10:16:59
873,1,VIEWED_SIGNUP,2024-05-17 13:33:36
873,2,STARTED_REGISTRATION,2024-05-17 13:37:36
874,1,VIEWED_SIGNUP,2024-06-08 10:12:25
874,2,STARTED_REGISTRATION,2024-06-08 11:08:25
874,3,KYC_COMPLETED,2024-06-08 12:53:25
875,1,VIEWED_SIGNUP,2024-04-26 04:53:34
875,2,STARTED_REGISTRATION,2024-04-26 05:24:34
875,3,KYC_COMPLETED,2024-04-26 07:41:34
876,1,VIEWED_SIGNUP,2024-06-13 09:48:33
876,2,STARTED_REGISTRATION,2024-06-13 10:12:33
876,3,KYC_COMPLETED,2024-06-13 12:58:33
877,1,VIEWED_SIGNUP,2024-11-26 03:15:03
877,2,STARTED_REGISTRATION,2024-11-26 04:11:03
878,1,VIEWED_SIGNUP,2024-07-27 17:38:19
878,2,STARTED_REGISTRATION,2024-07-27 18:32:19
878,3,KYC_COMPLETED,2024-07-27 19:14:19
879,1,VIEWED_SIGNUP,2024-09-20 05:47:16
879,2,STARTED_REGISTRATION,2024-09-20 05:54:16
880,1,VIEWED_SIGNUP,2024-07-25 04:56:19
880,2,STARTED_REGISTRATION,2024-07-25 05:51:19
880,3,KYC_COMPLETED,2024-07-25 08:03:19
881,1,VIEWED_SIGNUP,2024-03-29 07:01:05
881,2,STARTED_REGISTRATION,2024-03-29 07:56:05
882,1,VIEWED_SIGNUP,2024-01-17 16:37:07
882,2,STARTED_REGISTRATION,2024-01-17 16:48:07
883,1,VIEWED_SIGNUP,2024-05-20 13:24:40
883,2,STARTED_REGISTRATION,2024-05-20 13:48:40
883,3,KYC_COMPLETED,2024-05-20 15:45:40
884,1,VIEWED_SIGNUP,2024-11-21 04:30:36
884,2,STARTED_REGISTRATION,2024-11-21 04:34:36
884,3,KYC_COMPLETED,2024-11-21 07:14:36
885,1,VIEWED_SIGNUP,2024-07-09 17:47:46
885,2,STARTED_REGISTRATION,2024-07-09 17:53:46
885,3,KYC_COMPLETED,2024-07-09 18:22:46
886,1,VIEWED_SIGNUP,2024-08-30 21:22:03
886,2,STARTED_REGISTRATION,2024-08-30 21:49:03
886,3,KYC_COMPLETED,2024-08-31 00:24:03
887,1,VIEWED_SIGNUP,2024-03-24 09:25:03
887,2,STARTED_REGISTRATION,2024-03-24 09:43:03
887,3,KYC_COMPLETED,2024-03-24 10:26:03
888,1,VIEWED_SIGNUP,2024-05-25 00:59:57
888,2,STARTED_REGISTRATION,2024-05-25 01:05:57
888,3,KYC_COMPLETED,2024-05-25 02:16:57
889,1,VIEWED_SIGNUP,2024-10-19 07:48:11
889,2,STARTED_REGISTRATION,2024-10-19 08:35:11
889,3,KYC_COMPLETED,2024-10-19 09:59:11
890,1,VIEWED_SIGNUP,2024-12-12 07:31:36
890,2,STARTED_REGISTRATION,2024-12-12 07:42:36
890,3,KYC_COMPLETED,2024-12-12 08:56:36
891,1,VIEWED_SIGNUP,2024-09-19 00:43:48
891,2,STARTED_REGISTRATION,2024-09-19 01:30:48
892,1,VIEWED_SIGNUP,2024-03-08 23:34:12
892,2,STARTED_REGISTRATION,2024-03-09 00:18:12
892,3,KYC_COMPLETED,2024-03-09 03:15:12
893,1,VIEWED_SIGNUP,2024-04-24 09:11:21
893,2,STARTED_REGISTRATION,2024-04-24 09:20:21
893,3,KYC_COMPLETED,2024-04-24 11:00:21
894,1,VIEWED_SIGNUP,2024-08-04 13:42:25
894,2,STARTED_REGISTRATION,2024-08-04 14:19:25
894,3,KYC_COMPLETED,2024-08-04 15:47:25
895,1,VIEWED_SIGNUP,2024-04-21 16:59:31
895,2,STARTED_REGISTRATION,2024-04-21 17:11:31
896,1,VIEWED_SIGNUP,2024-11-15 14:27:35
896,2,STARTED_REGISTRATION,2024-11-15 14:56:35
896,3,KYC_COMPLETED,2024-11-15 16:27:35
897,1,VIEWED_SIGNUP,2024-09-18 13:37:31
897,2,STARTED_REGISTRATION,2024-09-18 14:19:31
897,3,KYC_COMPLETED,2024-09-18 16:52:31
898,1,VIEWED_SIGNUP,2024-11-07 10:17:31
898,2,STARTED_REGISTRATION,2024-11-07 11:11:31
898,3,KYC_COMPLETED,2024-11-07 12:11:31
899,1,VIEWED_SIGNUP,2024-09-03 02:19:27
900,1,VIEWED_SIGNUP,2024-05-21 09:30:29
900,2,STARTED_REGISTRATION,2024-05-21 10:12:29
900,3,KYC_COMPLETED,2024-05-21 12:18:29
901,1,VIEWED_SIGNUP,2024-04-06 05:27:31
901,2,STARTED_REGISTRATION,2024-04-06 06:00:31
901,3,KYC_COMPLETED,2024-04-06 08:32:31
902,1,VIEWED_SIGNUP,2024-11-03 14:42:45
902,2,STARTED_REGISTRATION,2024-11-03 14:56:45
902,3,KYC_COMPLETED,2024-11-03 16:18:45
903,1,VIEWED_SIGNUP,2024-01-14 23:51:44
903,2,STARTED_REGISTRATION,2024-01-15 00:34:44
903,3,KYC_COMPLETED,2024-01-15 01:49:44
904,1,VIEWED_SIGNUP,2024-08-02 14:43:51
904,2,STARTED_REGISTRATION,2024-08-02 15:20:51
904,3,KYC_COMPLETED,2024-08-02 17:39:51
905,1,VIEWED_SIGNUP,2024-10-25 20:49:38
905,2,STARTED_REGISTRATION,2024-10-25 21:30:38
905,3,KYC_COMPLETED,2024-10-25 23:32:38
906,1,VIEWED_SIGNUP,2024-12-17 19:27:55
906,2,STARTED_REGISTRATION,2024-12-17 19:49:55
906,3,KYC_COMPLETED,2024-12-17 20:19:55
907,1,VIEWED_SIGNUP,2024-09-16 10:55:47
907,2,STARTED_REGISTRATION,2024-09-16 11:25:47
907,3,KYC_COMPLETED,2024-09-16 13:09:47
908,1,VIEWED_SIGNUP,2024-04-02 10:41:46
908,2,STARTED_REGISTRATION,2024-04-02 11:19:46
908,3,KYC_COMPLETED,2024-04-02 13:07:46
909,1,VIEWED_SIGNUP,2024-05-12 20:21:13
909,2,STARTED_REGISTRATION,2024-05-12 20:38:13
909,3,KYC_COMPLETED,2024-05-12 22:22:13
910,1,VIEWED_SIGNUP,2024-12-01 03:15:04
910,2,STARTED_REGISTRATION,2024-12-01 03:18:04
911,1,VIEWED_SIGNUP,2024-06-06 15:18:32
911,2,STARTED_REGISTRATION,2024-06-06 16:07:32
912,1,VIEWED_SIGNUP,2024-10-26 10:42:21
912,2,STARTED_REGISTRATION,2024-10-26 10:49:21
912,3,KYC_COMPLETED,2024-10-26 12:52:21
913,1,VIEWED_SIGNUP,2024-01-28 23:05:51
913,2,STARTED_REGISTRATION,2024-01-28 23:07:51
